antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str
"[""Top Gun: Maverick"",""Zack Snyder's Justice League"",""The Suicide Squad"",""John Wick: Chapter 4""]","[""Spider-Man: No Way Home"",""Dune""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Top Gun: Maverick', ""Zack Snyder's Justice League"", 'The Suicide Squad', 'John Wick: Chapter 4']","['Spider-Man: No Way Home', 'Dune']"
"[""Top Gun: Maverick"",""Dune"",""The Suicide Squad"",""John Wick: Chapter 4""]","[""Spider-Man: No Way Home"",""Zack Snyder's Justice League""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Top Gun: Maverick', 'Dune', 'The Suicide Squad', 'John Wick: Chapter 4']","['Spider-Man: No Way Home', ""Zack Snyder's Justice League""]"
"[""Dune"",""Spider-Man: No Way Home"",""Zack Snyder's Justice League"",""John Wick: Chapter 4""]","[""Top Gun: Maverick"",""The Suicide Squad""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Dune', 'Spider-Man: No Way Home', ""Zack Snyder's Justice League"", 'John Wick: Chapter 4']","['Top Gun: Maverick', 'The Suicide Squad']"
"[""Dune"",""Spider-Man: No Way Home"",""The Suicide Squad"",""Zack Snyder's Justice League""]","[""Top Gun: Maverick"",""John Wick: Chapter 4""]",0.003395585738539898,0.0050933786078098476,0.003395585738539898,1.0,196.33333333333331,1.0,0.0033782907347782347,inf,0.9982964224872232,0.6666666666666666,1.0,0.8333333333333333,"['Dune', 'Spider-Man: No Way Home', 'The Suicide Squad', ""Zack Snyder's Justice League""]","['Top Gun: Maverick', 'John Wick: Chapter 4']"
"[""The Suicide Squad"",""Spider-Man: No Way Home"",""Zack Snyder's Justice League"",""John Wick: Chapter 4""]","[""Top Gun: Maverick"",""Dune""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['The Suicide Squad', 'Spider-Man: No Way Home', ""Zack Snyder's Justice League"", 'John Wick: Chapter 4']","['Top Gun: Maverick', 'Dune']"
"[""The Suicide Squad"",""Spider-Man: No Way Home"",""Dune"",""John Wick: Chapter 4""]","[""Top Gun: Maverick"",""Zack Snyder's Justice League""]",0.003395585738539898,0.004244482173174873,0.003395585738539898,1.0,235.6,1.0,0.0033811732354051788,inf,0.9991482112436116,0.7999999999999999,1.0,0.8999999999999999,"['The Suicide Squad', 'Spider-Man: No Way Home', 'Dune', 'John Wick: Chapter 4']","['Top Gun: Maverick', ""Zack Snyder's Justice League""]"
"[""The Suicide Squad"",""Zack Snyder's Justice League"",""Dune"",""John Wick: Chapter 4""]","[""Top Gun: Maverick"",""Spider-Man: No Way Home""]",0.003395585738539898,0.004244482173174873,0.003395585738539898,1.0,235.6,1.0,0.0033811732354051788,inf,0.9991482112436116,0.7999999999999999,1.0,0.8999999999999999,"['The Suicide Squad', ""Zack Snyder's Justice League"", 'Dune', 'John Wick: Chapter 4']","['Top Gun: Maverick', 'Spider-Man: No Way Home']"
"[""Top Gun: Maverick"",""Spider-Man: No Way Home"",""Zack Snyder's Justice League""]","[""Dune"",""The Suicide Squad"",""John Wick: Chapter 4""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Top Gun: Maverick', 'Spider-Man: No Way Home', ""Zack Snyder's Justice League""]","['Dune', 'The Suicide Squad', 'John Wick: Chapter 4']"
"[""Top Gun: Maverick"",""Spider-Man: No Way Home"",""Dune""]","[""Zack Snyder's Justice League"",""The Suicide Squad"",""John Wick: Chapter 4""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Top Gun: Maverick', 'Spider-Man: No Way Home', 'Dune']","[""Zack Snyder's Justice League"", 'The Suicide Squad', 'John Wick: Chapter 4']"
"[""Top Gun: Maverick"",""Spider-Man: No Way Home"",""John Wick: Chapter 4""]","[""The Suicide Squad"",""Zack Snyder's Justice League"",""Dune""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Top Gun: Maverick', 'Spider-Man: No Way Home', 'John Wick: Chapter 4']","['The Suicide Squad', ""Zack Snyder's Justice League"", 'Dune']"
"[""Top Gun: Maverick"",""Spider-Man: No Way Home"",""The Suicide Squad""]","[""Zack Snyder's Justice League"",""Dune"",""John Wick: Chapter 4""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Top Gun: Maverick', 'Spider-Man: No Way Home', 'The Suicide Squad']","[""Zack Snyder's Justice League"", 'Dune', 'John Wick: Chapter 4']"
"[""Top Gun: Maverick"",""Zack Snyder's Justice League"",""Dune""]","[""Spider-Man: No Way Home"",""The Suicide Squad"",""John Wick: Chapter 4""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Top Gun: Maverick', ""Zack Snyder's Justice League"", 'Dune']","['Spider-Man: No Way Home', 'The Suicide Squad', 'John Wick: Chapter 4']"
"[""Top Gun: Maverick"",""Zack Snyder's Justice League"",""John Wick: Chapter 4""]","[""The Suicide Squad"",""Spider-Man: No Way Home"",""Dune""]",0.004244482173174873,0.003395585738539898,0.003395585738539898,0.7999999999999999,235.6,1.0,0.0033811732354051788,4.983022071307299,1.0,0.7999999999999999,0.7993185689948892,0.8999999999999999,"['Top Gun: Maverick', ""Zack Snyder's Justice League"", 'John Wick: Chapter 4']","['The Suicide Squad', 'Spider-Man: No Way Home', 'Dune']"
"[""Top Gun: Maverick"",""Zack Snyder's Justice League"",""The Suicide Squad""]","[""Spider-Man: No Way Home"",""Dune"",""John Wick: Chapter 4""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Top Gun: Maverick', ""Zack Snyder's Justice League"", 'The Suicide Squad']","['Spider-Man: No Way Home', 'Dune', 'John Wick: Chapter 4']"
"[""Top Gun: Maverick"",""Dune"",""John Wick: Chapter 4""]","[""The Suicide Squad"",""Spider-Man: No Way Home"",""Zack Snyder's Justice League""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Top Gun: Maverick', 'Dune', 'John Wick: Chapter 4']","['The Suicide Squad', 'Spider-Man: No Way Home', ""Zack Snyder's Justice League""]"
"[""Top Gun: Maverick"",""Dune"",""The Suicide Squad""]","[""Spider-Man: No Way Home"",""Zack Snyder's Justice League"",""John Wick: Chapter 4""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Top Gun: Maverick', 'Dune', 'The Suicide Squad']","['Spider-Man: No Way Home', ""Zack Snyder's Justice League"", 'John Wick: Chapter 4']"
"[""Top Gun: Maverick"",""The Suicide Squad"",""John Wick: Chapter 4""]","[""Dune"",""Spider-Man: No Way Home"",""Zack Snyder's Justice League""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Top Gun: Maverick', 'The Suicide Squad', 'John Wick: Chapter 4']","['Dune', 'Spider-Man: No Way Home', ""Zack Snyder's Justice League""]"
"[""Dune"",""Spider-Man: No Way Home"",""Zack Snyder's Justice League""]","[""Top Gun: Maverick"",""The Suicide Squad"",""John Wick: Chapter 4""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Dune', 'Spider-Man: No Way Home', ""Zack Snyder's Justice League""]","['Top Gun: Maverick', 'The Suicide Squad', 'John Wick: Chapter 4']"
"[""Spider-Man: No Way Home"",""Zack Snyder's Justice League"",""John Wick: Chapter 4""]","[""Top Gun: Maverick"",""Dune"",""The Suicide Squad""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Spider-Man: No Way Home', ""Zack Snyder's Justice League"", 'John Wick: Chapter 4']","['Top Gun: Maverick', 'Dune', 'The Suicide Squad']"
"[""The Suicide Squad"",""Spider-Man: No Way Home"",""Zack Snyder's Justice League""]","[""Top Gun: Maverick"",""Dune"",""John Wick: Chapter 4""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['The Suicide Squad', 'Spider-Man: No Way Home', ""Zack Snyder's Justice League""]","['Top Gun: Maverick', 'Dune', 'John Wick: Chapter 4']"
"[""Spider-Man: No Way Home"",""Dune"",""John Wick: Chapter 4""]","[""Top Gun: Maverick"",""Zack Snyder's Justice League"",""The Suicide Squad""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Spider-Man: No Way Home', 'Dune', 'John Wick: Chapter 4']","['Top Gun: Maverick', ""Zack Snyder's Justice League"", 'The Suicide Squad']"
"[""The Suicide Squad"",""Spider-Man: No Way Home"",""Dune""]","[""Top Gun: Maverick"",""Zack Snyder's Justice League"",""John Wick: Chapter 4""]",0.003395585738539898,0.004244482173174873,0.003395585738539898,1.0,235.6,1.0,0.0033811732354051788,inf,0.9991482112436116,0.7999999999999999,1.0,0.8999999999999999,"['The Suicide Squad', 'Spider-Man: No Way Home', 'Dune']","['Top Gun: Maverick', ""Zack Snyder's Justice League"", 'John Wick: Chapter 4']"
"[""Spider-Man: No Way Home"",""The Suicide Squad"",""John Wick: Chapter 4""]","[""Top Gun: Maverick"",""Zack Snyder's Justice League"",""Dune""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Spider-Man: No Way Home', 'The Suicide Squad', 'John Wick: Chapter 4']","['Top Gun: Maverick', ""Zack Snyder's Justice League"", 'Dune']"
"[""Zack Snyder's Justice League"",""Dune"",""John Wick: Chapter 4""]","[""Top Gun: Maverick"",""Spider-Man: No Way Home"",""The Suicide Squad""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"[""Zack Snyder's Justice League"", 'Dune', 'John Wick: Chapter 4']","['Top Gun: Maverick', 'Spider-Man: No Way Home', 'The Suicide Squad']"
"[""The Suicide Squad"",""Zack Snyder's Justice League"",""Dune""]","[""Top Gun: Maverick"",""Spider-Man: No Way Home"",""John Wick: Chapter 4""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['The Suicide Squad', ""Zack Snyder's Justice League"", 'Dune']","['Top Gun: Maverick', 'Spider-Man: No Way Home', 'John Wick: Chapter 4']"
"[""Zack Snyder's Justice League"",""The Suicide Squad"",""John Wick: Chapter 4""]","[""Top Gun: Maverick"",""Spider-Man: No Way Home"",""Dune""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"[""Zack Snyder's Justice League"", 'The Suicide Squad', 'John Wick: Chapter 4']","['Top Gun: Maverick', 'Spider-Man: No Way Home', 'Dune']"
"[""Dune"",""The Suicide Squad"",""John Wick: Chapter 4""]","[""Top Gun: Maverick"",""Spider-Man: No Way Home"",""Zack Snyder's Justice League""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Dune', 'The Suicide Squad', 'John Wick: Chapter 4']","['Top Gun: Maverick', 'Spider-Man: No Way Home', ""Zack Snyder's Justice League""]"
"[""Top Gun: Maverick"",""Spider-Man: No Way Home""]","[""The Suicide Squad"",""Zack Snyder's Justice League"",""Dune"",""John Wick: Chapter 4""]",0.004244482173174873,0.003395585738539898,0.003395585738539898,0.7999999999999999,235.6,1.0,0.0033811732354051788,4.983022071307299,1.0,0.7999999999999999,0.7993185689948892,0.8999999999999999,"['Top Gun: Maverick', 'Spider-Man: No Way Home']","['The Suicide Squad', ""Zack Snyder's Justice League"", 'Dune', 'John Wick: Chapter 4']"
"[""Top Gun: Maverick"",""Zack Snyder's Justice League""]","[""The Suicide Squad"",""Spider-Man: No Way Home"",""Dune"",""John Wick: Chapter 4""]",0.004244482173174873,0.003395585738539898,0.003395585738539898,0.7999999999999999,235.6,1.0,0.0033811732354051788,4.983022071307299,1.0,0.7999999999999999,0.7993185689948892,0.8999999999999999,"['Top Gun: Maverick', ""Zack Snyder's Justice League""]","['The Suicide Squad', 'Spider-Man: No Way Home', 'Dune', 'John Wick: Chapter 4']"
"[""Top Gun: Maverick"",""Dune""]","[""The Suicide Squad"",""Spider-Man: No Way Home"",""Zack Snyder's Justice League"",""John Wick: Chapter 4""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Top Gun: Maverick', 'Dune']","['The Suicide Squad', 'Spider-Man: No Way Home', ""Zack Snyder's Justice League"", 'John Wick: Chapter 4']"
"[""Top Gun: Maverick"",""John Wick: Chapter 4""]","[""Dune"",""Spider-Man: No Way Home"",""The Suicide Squad"",""Zack Snyder's Justice League""]",0.0050933786078098476,0.003395585738539898,0.003395585738539898,0.6666666666666666,196.33333333333331,1.0,0.0033782907347782347,2.98981324278438,1.0,0.6666666666666666,0.6655309483248154,0.8333333333333333,"['Top Gun: Maverick', 'John Wick: Chapter 4']","['Dune', 'Spider-Man: No Way Home', 'The Suicide Squad', ""Zack Snyder's Justice League""]"
"[""Top Gun: Maverick"",""The Suicide Squad""]","[""Dune"",""Spider-Man: No Way Home"",""Zack Snyder's Justice League"",""John Wick: Chapter 4""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Top Gun: Maverick', 'The Suicide Squad']","['Dune', 'Spider-Man: No Way Home', ""Zack Snyder's Justice League"", 'John Wick: Chapter 4']"
"[""Spider-Man: No Way Home"",""Zack Snyder's Justice League""]","[""Top Gun: Maverick"",""Dune"",""The Suicide Squad"",""John Wick: Chapter 4""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Spider-Man: No Way Home', ""Zack Snyder's Justice League""]","['Top Gun: Maverick', 'Dune', 'The Suicide Squad', 'John Wick: Chapter 4']"
"[""Spider-Man: No Way Home"",""Dune""]","[""Top Gun: Maverick"",""Zack Snyder's Justice League"",""The Suicide Squad"",""John Wick: Chapter 4""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Spider-Man: No Way Home', 'Dune']","['Top Gun: Maverick', ""Zack Snyder's Justice League"", 'The Suicide Squad', 'John Wick: Chapter 4']"
"[""Spider-Man: No Way Home"",""John Wick: Chapter 4""]","[""Top Gun: Maverick"",""The Suicide Squad"",""Zack Snyder's Justice League"",""Dune""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Spider-Man: No Way Home', 'John Wick: Chapter 4']","['Top Gun: Maverick', 'The Suicide Squad', ""Zack Snyder's Justice League"", 'Dune']"
"[""Spider-Man: No Way Home"",""The Suicide Squad""]","[""Top Gun: Maverick"",""Zack Snyder's Justice League"",""Dune"",""John Wick: Chapter 4""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Spider-Man: No Way Home', 'The Suicide Squad']","['Top Gun: Maverick', ""Zack Snyder's Justice League"", 'Dune', 'John Wick: Chapter 4']"
"[""Zack Snyder's Justice League"",""Dune""]","[""Top Gun: Maverick"",""Spider-Man: No Way Home"",""The Suicide Squad"",""John Wick: Chapter 4""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"[""Zack Snyder's Justice League"", 'Dune']","['Top Gun: Maverick', 'Spider-Man: No Way Home', 'The Suicide Squad', 'John Wick: Chapter 4']"
"[""Zack Snyder's Justice League"",""John Wick: Chapter 4""]","[""Top Gun: Maverick"",""The Suicide Squad"",""Spider-Man: No Way Home"",""Dune""]",0.004244482173174873,0.003395585738539898,0.003395585738539898,0.7999999999999999,235.6,1.0,0.0033811732354051788,4.983022071307299,1.0,0.7999999999999999,0.7993185689948892,0.8999999999999999,"[""Zack Snyder's Justice League"", 'John Wick: Chapter 4']","['Top Gun: Maverick', 'The Suicide Squad', 'Spider-Man: No Way Home', 'Dune']"
"[""Zack Snyder's Justice League"",""The Suicide Squad""]","[""Top Gun: Maverick"",""Spider-Man: No Way Home"",""Dune"",""John Wick: Chapter 4""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"[""Zack Snyder's Justice League"", 'The Suicide Squad']","['Top Gun: Maverick', 'Spider-Man: No Way Home', 'Dune', 'John Wick: Chapter 4']"
"[""Dune"",""John Wick: Chapter 4""]","[""Top Gun: Maverick"",""The Suicide Squad"",""Spider-Man: No Way Home"",""Zack Snyder's Justice League""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Dune', 'John Wick: Chapter 4']","['Top Gun: Maverick', 'The Suicide Squad', 'Spider-Man: No Way Home', ""Zack Snyder's Justice League""]"
"[""Dune"",""The Suicide Squad""]","[""Top Gun: Maverick"",""Spider-Man: No Way Home"",""Zack Snyder's Justice League"",""John Wick: Chapter 4""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['Dune', 'The Suicide Squad']","['Top Gun: Maverick', 'Spider-Man: No Way Home', ""Zack Snyder's Justice League"", 'John Wick: Chapter 4']"
"[""The Suicide Squad"",""John Wick: Chapter 4""]","[""Top Gun: Maverick"",""Dune"",""Spider-Man: No Way Home"",""Zack Snyder's Justice League""]",0.003395585738539898,0.003395585738539898,0.003395585738539898,1.0,294.5,1.0,0.0033840557360321224,inf,1.0,1.0,1.0,1.0,"['The Suicide Squad', 'John Wick: Chapter 4']","['Top Gun: Maverick', 'Dune', 'Spider-Man: No Way Home', ""Zack Snyder's Justice League""]"
"[""Top Gun: Maverick""]","[""Spider-Man: No Way Home"",""Dune"",""Zack Snyder's Justice League"",""John Wick: Chapter 4"",""The Suicide Squad""]",0.00933786078098472,0.003395585738539898,0.003395585738539898,0.36363636363636365,107.0909090909091,1.0,0.0033638782316435154,1.5660926509822943,1.0,0.3636363636363637,0.3614681740746477,0.6818181818181819,['Top Gun: Maverick'],"['Spider-Man: No Way Home', 'Dune', ""Zack Snyder's Justice League"", 'John Wick: Chapter 4', 'The Suicide Squad']"
"[""Spider-Man: No Way Home""]","[""Top Gun: Maverick"",""Zack Snyder's Justice League"",""Dune"",""John Wick: Chapter 4"",""The Suicide Squad""]",0.006791171477079796,0.003395585738539898,0.003395585738539898,0.5,147.25,1.0,0.003372525733524347,1.9932088285229201,1.0,0.5000000000000001,0.4982964224872232,0.75,['Spider-Man: No Way Home'],"['Top Gun: Maverick', ""Zack Snyder's Justice League"", 'Dune', 'John Wick: Chapter 4', 'The Suicide Squad']"
"[""Zack Snyder's Justice League""]","[""Top Gun: Maverick"",""Spider-Man: No Way Home"",""Dune"",""John Wick: Chapter 4"",""The Suicide Squad""]",0.006791171477079796,0.003395585738539898,0.003395585738539898,0.5,147.25,1.0,0.003372525733524347,1.9932088285229201,1.0,0.5000000000000001,0.4982964224872232,0.75,"[""Zack Snyder's Justice League""]","['Top Gun: Maverick', 'Spider-Man: No Way Home', 'Dune', 'John Wick: Chapter 4', 'The Suicide Squad']"
"[""Dune""]","[""Top Gun: Maverick"",""Spider-Man: No Way Home"",""Zack Snyder's Justice League"",""John Wick: Chapter 4"",""The Suicide Squad""]",0.0050933786078098476,0.003395585738539898,0.003395585738539898,0.6666666666666666,196.33333333333331,1.0,0.0033782907347782347,2.98981324278438,1.0,0.6666666666666666,0.6655309483248154,0.8333333333333333,['Dune'],"['Top Gun: Maverick', 'Spider-Man: No Way Home', ""Zack Snyder's Justice League"", 'John Wick: Chapter 4', 'The Suicide Squad']"
